file_path,split_group,class,prefix,is_corrupt,is_dup_within_group,is_cross_group_dup,is_anomaly,blazeface_undetected,blazeface_detected,blazeface_n_faces,blazeface_top_confidence,blazeface_bbox_rel_area
../data/raw\train\neutral\Training_15296826.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.8976995348930359,0.4171006944444444
../data/raw\train\neutral\Training_15314820.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.7348120212554932,0.765625
../data/raw\train\neutral\Training_15324621.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,7,0.7798177003860474,0.66015625
../data/raw\train\neutral\Training_15336939.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.8611413836479187,0.87890625
../data/raw\train\neutral\Training_15359607.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.7207576632499695,0.47265625
../data/raw\train\neutral\Training_15392275.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,5,0.47351354360580444,0.765625
../data/raw\train\neutral\Training_15401835.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.8360809087753296,0.5316840277777778
../data/raw\train\neutral\Training_15430047.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.789765477180481,0.8402777777777778
../data/raw\train\neutral\Training_15450089.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.500980019569397,0.7296006944444444
../data/raw\train\neutral\Training_15466632.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.7277958393096924,0.6944444444444444
../data/raw\train\neutral\Training_15467043.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.7787995934486389,0.7296006944444444
../data/raw\train\neutral\Training_15475428.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.6131241917610168,0.7296006944444444
../data/raw\train\neutral\Training_15485793.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.823577344417572,0.5625
../data/raw\train\neutral\Training_15489460.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.5415144562721252,0.87890625
../data/raw\train\neutral\Training_1551250.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.842660665512085,0.5017361111111112
../data/raw\train\neutral\Training_15524948.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.8662450313568115,0.765625
../data/raw\train\neutral\Training_15565475.jpg,TRAIN,neutral,Training_,False,True,False,False,False,True,1,0.5997146964073181,0.765625
../data/raw\train\neutral\Training_15566832.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.5868493318557739,0.8025173611111112
../data/raw\train\neutral\Training_15579995.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.3283056914806366,0.4444444444444444
../data/raw\train\neutral\Training_15635381.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.636146605014801,0.8025173611111112
../data/raw\train\neutral\Training_156494.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.8435919880867004,0.5017361111111112
../data/raw\train\neutral\Training_1568564.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.6511305570602417,0.6267361111111112
../data/raw\train\neutral\Training_15701670.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.8879132866859436,0.87890625
../data/raw\train\neutral\Training_15704064.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.7477472424507141,0.9587673611111112
../data/raw\train\neutral\Training_15715261.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.8698794841766357,0.5625
../data/raw\train\neutral\Training_15765284.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.8859581351280212,0.6944444444444444
../data/raw\train\neutral\Training_15786599.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.8539851903915405,0.7296006944444444
../data/raw\train\neutral\Training_15844407.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.6118764281272888,0.765625
../data/raw\train\neutral\Training_15849245.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.9160969257354736,0.66015625
../data/raw\train\neutral\Training_15849982.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,6,0.6858547925949097,0.7296006944444444
../data/raw\train\neutral\Training_1585712.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.8209604024887085,0.8402777777777778
../data/raw\train\neutral\Training_1586585.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.8960355520248413,0.5941840277777778
../data/raw\train\neutral\Training_15878498.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.7303487658500671,0.6944444444444444
../data/raw\train\neutral\Training_15879360.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.8539748787879944,0.8025173611111112
../data/raw\train\neutral\Training_15890804.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.6809113025665283,0.8402777777777778
../data/raw\train\neutral\Training_15899649.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.9087206125259399,0.765625
../data/raw\train\neutral\Training_1590170.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.7668788433074951,0.9184027777777778
../data/raw\train\neutral\Training_1591272.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.846251904964447,0.8402777777777778
../data/raw\train\neutral\Training_15913635.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.893739640712738,0.6267361111111112
../data/raw\train\neutral\Training_15929803.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.8658401966094971,0.5017361111111112
../data/raw\train\neutral\Training_15940700.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.7326464056968689,0.7296006944444444
../data/raw\train\neutral\Training_15959825.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,5,0.6274890899658203,0.765625
../data/raw\train\neutral\Training_15996129.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,5,0.84120774269104,0.5017361111111112
../data/raw\train\neutral\Training_15996571.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.5817470550537109,0.765625
../data/raw\train\neutral\Training_15997484.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.8711899518966675,0.7296006944444444
../data/raw\train\neutral\Training_15997676.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.7729339599609375,0.765625
../data/raw\train\neutral\Training_16040877.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.61662757396698,0.5017361111111112
../data/raw\train\neutral\Training_16057763.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.8166123628616333,0.6267361111111112
../data/raw\train\neutral\Training_16064197.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.8968188762664795,0.765625
../data/raw\train\neutral\Training_16066366.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.8296391367912292,0.6267361111111112
../data/raw\train\neutral\Training_16077397.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.876326858997345,0.4171006944444444
../data/raw\train\neutral\Training_16078886.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.6470761895179749,0.6944444444444444
../data/raw\train\neutral\Training_16084705.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,5,0.6896083354949951,0.7838541666666666
../data/raw\train\neutral\Training_16088401.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.6687155365943909,0.765625
../data/raw\train\neutral\Training_16088447.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.8261948227882385,0.6944444444444444
../data/raw\train\neutral\Training_16090504.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.8145535588264465,0.9587673611111112
../data/raw\train\neutral\Training_16091734.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.8919487595558167,0.9587673611111112
../data/raw\train\neutral\Training_16105468.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.6689242124557495,0.66015625
../data/raw\train\neutral\Training_16111179.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.7376950979232788,0.9184027777777778
../data/raw\train\neutral\Training_16115361.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.8019503951072693,0.7296006944444444
../data/raw\train\neutral\Training_16117948.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.7302103042602539,0.6944444444444444
../data/raw\train\neutral\Training_16121565.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,9,0.6949553489685059,0.390625
../data/raw\train\neutral\Training_16126119.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.8359938263893127,0.765625
../data/raw\train\neutral\Training_1615201.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.7872593998908997,0.765625
../data/raw\train\neutral\Training_1615815.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,5,0.7565950751304626,0.6267361111111112
../data/raw\train\neutral\Training_16158330.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.80373615026474,0.6944444444444444
../data/raw\train\neutral\Training_16200201.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.842626690864563,0.7296006944444444
../data/raw\train\neutral\Training_16217267.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.5431956648826599,0.765625
../data/raw\train\neutral\Training_16236915.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.8979524374008179,0.765625
../data/raw\train\neutral\Training_1624590.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.8866621851921082,0.7296006944444444
../data/raw\train\neutral\Training_16272555.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.84272700548172,0.5625
../data/raw\train\neutral\Training_16284249.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.6807602643966675,0.87890625
../data/raw\train\neutral\Training_16295541.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.8226392865180969,0.6944444444444444
../data/raw\train\neutral\Training_16301547.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.9176586866378784,0.8025173611111112
../data/raw\train\neutral\Training_16336428.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,5,0.8530870676040649,0.87890625
../data/raw\train\neutral\Training_16393310.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.8698998689651489,0.765625
../data/raw\train\neutral\Training_16395535.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.7896264791488647,0.5316840277777778
../data/raw\train\neutral\Training_16398947.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.8470619916915894,0.66015625
../data/raw\train\neutral\Training_16409858.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,5,0.8957266211509705,0.765625
../data/raw\train\neutral\Training_16439154.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.7432494163513184,0.9587673611111112
../data/raw\train\neutral\Training_16452380.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.7680373191833496,0.7296006944444444
../data/raw\train\neutral\Training_16456310.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.6202331185340881,0.87890625
../data/raw\train\neutral\Training_16471103.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.8185280561447144,0.9184027777777778
../data/raw\train\neutral\Training_16473135.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.7852997183799744,0.8402777777777778
../data/raw\train\neutral\Training_16494943.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.6658145189285278,0.66015625
../data/raw\train\neutral\Training_16497443.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,5,0.7585926055908203,0.5625
../data/raw\train\neutral\Training_16531934.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.76922607421875,0.8025173611111112
../data/raw\train\neutral\Training_16541992.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.8566732406616211,0.5941840277777778
../data/raw\train\neutral\Training_16542749.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.8713620901107788,0.6267361111111112
../data/raw\train\neutral\Training_1655060.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.8162042498588562,0.66015625
../data/raw\train\neutral\Training_16556996.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.6778020858764648,0.66015625
../data/raw\train\neutral\Training_16564890.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.7933318614959717,0.6944444444444444
../data/raw\train\neutral\Training_16566076.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,5,0.7556558847427368,0.8025173611111112
../data/raw\train\neutral\Training_16587781.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.8654021620750427,0.6267361111111112
../data/raw\train\neutral\Training_16599409.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,6,0.5768941640853882,0.66015625
../data/raw\train\neutral\Training_1661949.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.8547614812850952,0.6267361111111112
../data/raw\train\neutral\Training_16657398.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.7937657833099365,0.8402777777777778
../data/raw\train\neutral\Training_16713564.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.8486821055412292,0.7296006944444444
../data/raw\train\neutral\Training_16738416.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.8104038834571838,0.6267361111111112
../data/raw\train\neutral\Training_16770111.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.8831984996795654,0.8025173611111112
../data/raw\train\neutral\Training_16770816.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.7651961445808411,0.6267361111111112
../data/raw\train\neutral\Training_16783985.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.8995860815048218,0.5017361111111112
../data/raw\train\neutral\Training_16815052.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.7670122981071472,0.66015625
../data/raw\train\neutral\Training_16831812.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.8918583989143372,0.66015625
../data/raw\train\neutral\Training_16841217.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.8845672011375427,0.87890625
../data/raw\train\neutral\Training_16847290.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.7074996829032898,0.765625
../data/raw\train\neutral\Training_16909322.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.8741384148597717,0.4444444444444444
../data/raw\train\neutral\Training_16911656.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.9129456877708435,0.7296006944444444
../data/raw\train\neutral\Training_16923657.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.7746415734291077,0.7296006944444444
../data/raw\train\neutral\Training_16956138.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,5,0.7515604496002197,0.19140625
../data/raw\train\neutral\Training_16969011.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.904183030128479,0.765625
../data/raw\train\neutral\Training_17007647.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.8579794764518738,0.6944444444444444
../data/raw\train\neutral\Training_17009821.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.8704519271850586,0.6267361111111112
../data/raw\train\neutral\Training_1703575.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.8966652154922485,0.4171006944444444
../data/raw\train\neutral\Training_17042478.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,6,0.5433206558227539,0.5316840277777778
../data/raw\train\neutral\Training_17063667.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.8182017207145691,0.5625
../data/raw\train\neutral\Training_17066824.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.8810629844665527,0.87890625
../data/raw\train\neutral\Training_17090990.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,6,0.5635437369346619,0.5941840277777778
../data/raw\train\neutral\Training_17095438.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.6102566719055176,0.87890625
../data/raw\train\neutral\Training_17113560.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.8246798515319824,0.6944444444444444
../data/raw\train\neutral\Training_17117229.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.8589804172515869,0.5625
../data/raw\train\neutral\Training_17183305.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.5388193726539612,0.765625
../data/raw\train\neutral\Training_17185800.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.5310683250427246,0.6944444444444444
../data/raw\train\neutral\Training_17215740.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.8324686884880066,0.765625
../data/raw\train\neutral\Training_17217939.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.7526034116744995,0.7296006944444444
../data/raw\train\neutral\Training_1721855.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,5,0.8380869030952454,0.6267361111111112
../data/raw\train\neutral\Training_17221608.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.8367156982421875,0.8025173611111112
../data/raw\train\neutral\Training_17254089.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.8473708033561707,0.7296006944444444
../data/raw\train\neutral\Training_1725421.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,5,0.5089643597602844,0.6267361111111112
../data/raw\train\neutral\Training_1726228.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.7924328446388245,0.765625
../data/raw\train\neutral\Training_17267121.jpg,TRAIN,neutral,Training_,False,True,False,False,False,True,3,0.8604428768157959,0.8402777777777778
../data/raw\train\neutral\Training_17292272.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.8870024085044861,0.8025173611111112
../data/raw\train\neutral\Training_17329291.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.7858425974845886,0.7296006944444444
../data/raw\train\neutral\Training_17356057.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,7,0.49608132243156433,0.5625
../data/raw\train\neutral\Training_17368585.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,5,0.6579698920249939,0.3650173611111111
../data/raw\train\neutral\Training_17431325.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.8520151376724243,0.8025173611111112
../data/raw\train\neutral\Training_17467418.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.8314581513404846,0.47265625
../data/raw\train\neutral\Training_17490785.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.6659257411956787,0.8402777777777778
../data/raw\train\neutral\Training_17500243.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.8488738536834717,0.6267361111111112
../data/raw\train\neutral\Training_17501026.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.8193962574005127,0.87890625
../data/raw\train\neutral\Training_17516139.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,8,0.7766980528831482,0.5941840277777778
../data/raw\train\neutral\Training_17519723.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.7093667984008789,0.5941840277777778
../data/raw\train\neutral\Training_17535439.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.8047106266021729,0.8402777777777778
../data/raw\train\neutral\Training_17541542.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.6325575113296509,0.5625
../data/raw\train\neutral\Training_17552982.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.6629443168640137,0.8025173611111112
../data/raw\train\neutral\Training_17560420.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.8150976896286011,0.4444444444444444
../data/raw\train\neutral\Training_17588579.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.8798325657844543,0.3650173611111111
../data/raw\train\neutral\Training_17621364.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.5855613350868225,0.7296006944444444
../data/raw\train\neutral\Training_17672334.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.752619206905365,0.8402777777777778
../data/raw\train\neutral\Training_17689799.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.8176005482673645,0.5625
../data/raw\train\neutral\Training_17733154.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.8866519331932068,0.6944444444444444
../data/raw\train\neutral\Training_1774834.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,6,0.7224114537239075,0.7296006944444444
../data/raw\train\neutral\Training_17749662.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.7973564863204956,0.6944444444444444
../data/raw\train\neutral\Training_17763119.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.8653110265731812,0.765625
../data/raw\train\neutral\Training_17767061.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.7738770842552185,0.7296006944444444
../data/raw\train\neutral\Training_17833757.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.6941614747047424,0.7296006944444444
../data/raw\train\neutral\Training_17843961.jpg,TRAIN,neutral,Training_,False,True,False,False,False,True,2,0.8715309500694275,0.8025173611111112
../data/raw\train\neutral\Training_1784938.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.6890316605567932,0.7296006944444444
../data/raw\train\neutral\Training_1785793.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.8670684695243835,0.7296006944444444
../data/raw\train\neutral\Training_17888234.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.7079347372055054,0.765625
../data/raw\train\neutral\Training_17895058.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,6,0.8134869933128357,0.6267361111111112
../data/raw\train\neutral\Training_17904409.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,6,0.5849222540855408,0.8025173611111112
../data/raw\train\neutral\Training_17970990.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.87026047706604,0.5941840277777778
../data/raw\train\neutral\Training_17976117.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.8374360799789429,0.7296006944444444
../data/raw\train\neutral\Training_1797671.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.59242844581604,0.5941840277777778
../data/raw\train\neutral\Training_1800641.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.8331056833267212,0.5625
../data/raw\train\neutral\Training_18027640.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.8743425607681274,0.5625
../data/raw\train\neutral\Training_18028099.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.8197265267372131,0.66015625
../data/raw\train\neutral\Training_18037810.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.7369484901428223,0.9587673611111112
../data/raw\train\neutral\Training_18038296.jpg,TRAIN,neutral,Training_,False,True,False,False,False,True,2,0.8927653431892395,0.7296006944444444
../data/raw\train\neutral\Training_18044145.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.579570472240448,0.7296006944444444
../data/raw\train\neutral\Training_18080511.jpg,TRAIN,neutral,Training_,False,True,False,False,False,True,2,0.8596327900886536,0.8402777777777778
../data/raw\train\neutral\Training_18083116.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.6968700885772705,0.7296006944444444
../data/raw\train\neutral\Training_18111400.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.6710172891616821,0.8402777777777778
../data/raw\train\neutral\Training_18113376.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.5503724813461304,0.7296006944444444
../data/raw\train\neutral\Training_1811581.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.9325884580612183,0.765625
../data/raw\train\neutral\Training_18169823.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.6695524454116821,0.87890625
../data/raw\train\neutral\Training_18173154.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.5178658366203308,0.8402777777777778
../data/raw\train\neutral\Training_18204861.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.8108446598052979,0.5625
../data/raw\train\neutral\Training_18215264.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.8385551571846008,0.2934027777777778
../data/raw\train\neutral\Training_18245375.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.8119128346443176,0.4444444444444444
../data/raw\train\neutral\Training_18278497.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.7773333787918091,0.8025173611111112
../data/raw\train\neutral\Training_18279248.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.7555380463600159,0.66015625
../data/raw\train\neutral\Training_18292307.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.8631715774536133,0.87890625
../data/raw\train\neutral\Training_18371837.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.8736551403999329,0.87890625
../data/raw\train\neutral\Training_18380521.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,5,0.8386836051940918,0.5625
../data/raw\train\neutral\Training_18390475.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.829967200756073,0.5941840277777778
../data/raw\train\neutral\Training_18393584.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.8312796950340271,0.3402777777777778
../data/raw\train\neutral\Training_18408471.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,6,0.7523259520530701,0.6944444444444444
../data/raw\train\neutral\Training_18417999.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,6,0.6304511427879333,0.5941840277777778
../data/raw\train\neutral\Training_18421495.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.6453004479408264,0.390625
../data/raw\train\neutral\Training_18444823.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.8608834743499756,0.5941840277777778
../data/raw\train\neutral\Training_18449139.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,5,0.7909386157989502,0.765625
../data/raw\train\neutral\Training_18466620.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.8066041469573975,0.5941840277777778
../data/raw\train\neutral\Training_18480381.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.8095386624336243,0.5017361111111112
../data/raw\train\neutral\Training_18493979.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,7,0.8086673617362976,0.390625
../data/raw\train\neutral\Training_18498226.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.7909241318702698,0.8402777777777778
../data/raw\train\neutral\Training_18502864.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.8587298393249512,0.87890625
../data/raw\train\neutral\Training_1851020.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.6038773655891418,0.8402777777777778
../data/raw\train\neutral\Training_18530980.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.8205220699310303,0.765625
../data/raw\train\neutral\Training_18545198.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.8446783423423767,0.87890625
../data/raw\train\neutral\Training_18579707.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.8711302280426025,0.8402777777777778
../data/raw\train\neutral\Training_18621382.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.5674616098403931,0.6267361111111112
../data/raw\train\neutral\Training_18643593.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.8725254535675049,0.8025173611111112
../data/raw\train\neutral\Training_18646936.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.6798907518386841,0.8025173611111112
