record_id,dataset_version,language,text,source_type,domain_category,annotator_1_label,annotator_2_label,annotator_1_ambiguity_flag,annotator_2_ambiguity_flag,annotator_1_tags,annotator_2_tags,agreement_status,adjudicated_label,ambiguity_flag_final,selection_status,source_origin,source_record_id,source_provenance
SI_NEW_V21_0001,maternalink_sinhala_demo_annotated_v1,si,අද මගේ ගර්භණී පරීක්ෂාව ගැන වෛද්‍යවරයාගෙන් විස්තර අහගන්න හිතාගෙන ඉන්නවා,synthetic_research_message,prenatal_checkup,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0001,supplied annotated development source; source metadata retained
SI_NEW_V21_0167,maternalink_sinhala_demo_annotated_v1,si,වෛද්‍යවරයා දුන් උපදෙස් නැවත කියවලා තේරුම් ගන්නවා,synthetic_research_message,health_information,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0167,supplied annotated development source; source metadata retained
SI_NEW_V21_0168,maternalink_sinhala_demo_annotated_v1,si,ගර්භණී කාලයේදී කුමන ලක්ෂණයක් ගැන වෛද්‍ය උපදෙස් ගත යුතුද කියලා දැනගන්න ඕන,synthetic_research_message,health_information,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0168,supplied annotated development source; source metadata retained
SI_NEW_V21_0169,maternalink_sinhala_demo_annotated_v1,si,විවිධ websites වල තියෙන තොරතුරු එකිනෙකට වෙනස් වුණා,synthetic_research_message,health_information,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0169,supplied annotated development source; source metadata retained
SI_NEW_V21_0170,maternalink_sinhala_demo_annotated_v1,si,මට ලැබුණු තොරතුරු ගැන වෛද්‍යවරයාගෙන් තහවුරු කරගන්නම්,synthetic_research_message,health_information,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0170,supplied annotated development source; source metadata retained
SI_NEW_V21_0172,maternalink_sinhala_demo_annotated_v1,si,මගේ pregnancy week එකට අදාළ තොරතුරු හොයනවා,synthetic_research_message,health_information,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0172,supplied annotated development source; source metadata retained
SI_NEW_V21_0173,maternalink_sinhala_demo_annotated_v1,si,තොරතුරු කියවද්දී මගේ තත්වයට අදාළද කියලා සලකා බලනවා,synthetic_research_message,health_information,CALM,CALM,no,no,,,agree,CALM,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0173,supplied annotated development source; source metadata retained
SI_NEW_V21_0174,maternalink_sinhala_demo_annotated_v1,si,වෛද්‍ය උපදෙස් වෙනස් කරගන්න කලින් professional කෙනෙක්ගෙන් අහන්න ඕන,synthetic_research_message,health_information,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0174,supplied annotated development source; source metadata retained
SI_NEW_V21_0175,maternalink_sinhala_demo_annotated_v1,si,මට ලැබුණු උපදෙස් ගැන තව ප්‍රශ්න කිහිපයක් තියෙනවා,synthetic_research_message,health_information,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0175,supplied annotated development source; source metadata retained
SI_NEW_V21_0176,maternalink_sinhala_demo_annotated_v1,si,සෞඛ්‍ය තොරතුරු තේරුම් ගැනීම සඳහා සරල විස්තරයක් අවශ්‍යයි,synthetic_research_message,health_information,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0176,supplied annotated development source; source metadata retained
SI_NEW_V21_0177,maternalink_sinhala_demo_annotated_v1,si,මගේ clinic එකෙන් ලබාදුන් leaflet එක නැවත කියවනවා,synthetic_research_message,health_information,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0177,supplied annotated development source; source metadata retained
SI_NEW_V21_0178,maternalink_sinhala_demo_annotated_v1,si,අද මට දැනගන්න ඕන සෞඛ්‍ය කරුණක් සටහන් කරගත්තා,synthetic_research_message,health_information,CALM,CALM,no,no,,,agree,CALM,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0178,supplied annotated development source; source metadata retained
SI_NEW_V21_0179,maternalink_sinhala_demo_annotated_v1,si,ගර්භණී සමයේ online information භාවිතා කරන විට සැලකිලිමත් වෙන්න ඕන,synthetic_research_message,health_information,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0179,supplied annotated development source; source metadata retained
SI_NEW_V21_0180,maternalink_sinhala_demo_annotated_v1,si,මට අවශ්‍ය තොරතුරු වෛද්‍යවරයා සමඟ සාකච්ඡා කරලා තීරණයක් ගන්නම්,synthetic_research_message,health_information,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0180,supplied annotated development source; source metadata retained
SI_NEW_V21_0181,maternalink_sinhala_demo_annotated_v1,si,අද මගේ දෛනික වැඩ ටිකක් වෙනස් විදිහට සැලසුම් කළා,synthetic_research_message,work_daily_activities,CALM,CALM,no,no,,,agree,CALM,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0181,supplied annotated development source; source metadata retained
SI_NEW_V21_0182,maternalink_sinhala_demo_annotated_v1,si,ගර්භණී කාලයේ වැඩ සහ විවේකය සමබර කරගන්න උත්සාහ කරනවා,synthetic_research_message,work_daily_activities,CALM,CALM,no,no,,,agree,CALM,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0182,supplied annotated development source; source metadata retained
SI_NEW_V21_0183,maternalink_sinhala_demo_annotated_v1,si,වැඩ කරන වෙලාවේ දිගටම ඉඳගෙන ඉන්න එක ගැන උපදෙස් දැනගන්න ඕන,synthetic_research_message,work_daily_activities,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0183,supplied annotated development source; source metadata retained
SI_NEW_V21_0185,maternalink_sinhala_demo_annotated_v1,si,මට පහසු විදිහට දවසේ වැඩ බෙදාගන්න උත්සාහ කරනවා,synthetic_research_message,work_daily_activities,CALM,CALM,no,no,,,agree,CALM,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0185,supplied annotated development source; source metadata retained
SI_NEW_V21_0186,maternalink_sinhala_demo_annotated_v1,si,ගෙදර වැඩ කිහිපයක් පවුලේ අය සමඟ බෙදාගත්තා,synthetic_research_message,work_daily_activities,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0186,supplied annotated development source; source metadata retained
SI_NEW_V21_0187,maternalink_sinhala_demo_annotated_v1,si,වැඩ අතර විවේකයක් ගන්න මතක් වෙන්න reminder එකක් දාගත්තා,synthetic_research_message,work_daily_activities,CALM,CALM,no,no,,,agree,CALM,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0187,supplied annotated development source; source metadata retained
SI_NEW_V21_0188,maternalink_sinhala_demo_annotated_v1,si,අද මට කළ හැකි වැඩ ප්‍රමාණය ගැන සලකා බලනවා,synthetic_research_message,work_daily_activities,CALM,CALM,no,no,,,agree,CALM,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0188,supplied annotated development source; source metadata retained
SI_NEW_V21_0189,maternalink_sinhala_demo_annotated_v1,si,ගර්භණී කාලයේ දෛනික ක්‍රියාකාරකම් වෙනස් කළ යුතුද කියලා දැනගන්න ඕන,synthetic_research_message,work_daily_activities,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0189,supplied annotated development source; source metadata retained
SI_NEW_V21_0190,maternalink_sinhala_demo_annotated_v1,si,මගේ වැඩ routine එක ගැන වෛද්‍යවරයාගෙන් උපදෙස් අහන්නම්,synthetic_research_message,work_daily_activities,CALM,CALM,no,no,,,agree,CALM,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0190,supplied annotated development source; source metadata retained
SI_NEW_V21_0191,maternalink_sinhala_demo_annotated_v1,si,අද ගෙදර වැඩ ටිකක් කලින් ඉවර කරගන්න හිතනවා,synthetic_research_message,work_daily_activities,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0191,supplied annotated development source; source metadata retained
SI_NEW_V21_0192,maternalink_sinhala_demo_annotated_v1,si,වැඩ වැඩි දවසක විවේකයටත් කාලය වෙන් කරනවා,synthetic_research_message,work_daily_activities,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0192,supplied annotated development source; source metadata retained
SI_NEW_V21_0193,maternalink_sinhala_demo_annotated_v1,si,මගේ දෛනික කාර්යයන් පහසු කරගන්න ක්‍රම හොයනවා,synthetic_research_message,work_daily_activities,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0193,supplied annotated development source; source metadata retained
SI_NEW_V21_0195,maternalink_sinhala_demo_annotated_v1,si,දවසේ වැඩ අතර වතුර බොන්න මතක් කරගන්නවා,synthetic_research_message,work_daily_activities,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0195,supplied annotated development source; source metadata retained
SI_NEW_V21_0196,maternalink_sinhala_demo_annotated_v1,si,අද මගේ schedule එක සාමාන්‍යයට වඩා සැහැල්ලුවෙන් තියාගත්තා,synthetic_research_message,work_daily_activities,CALM,CALM,no,no,,,agree,CALM,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0196,supplied annotated development source; source metadata retained
SI_NEW_V21_0197,maternalink_sinhala_demo_annotated_v1,si,ගර්භණී කාලයේ වැඩ කිරීම ගැන මට තියෙන ප්‍රශ්න කිහිපයක් තියෙනවා,synthetic_research_message,work_daily_activities,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0197,supplied annotated development source; source metadata retained
SI_NEW_V21_0198,maternalink_sinhala_demo_annotated_v1,si,අවශ්‍ය වෙලාවක වැඩ අඩු කරගැනීම ගැන පවුලේ අයත් එක්ක කතා කළා,synthetic_research_message,work_daily_activities,CALM,CALM,no,no,,,agree,CALM,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0198,supplied annotated development source; source metadata retained
SI_NEW_V21_0199,maternalink_sinhala_demo_annotated_v1,si,මගේ routine එක වෙනස් කරන කලින් වෛද්‍ය උපදෙස් ගන්නම්,synthetic_research_message,work_daily_activities,CALM,CALM,no,no,,,agree,CALM,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0199,supplied annotated development source; source metadata retained
SI_NEW_V21_0200,maternalink_sinhala_demo_annotated_v1,si,දෛනික වැඩ සහ සෞඛ්‍යය දෙකම සැලකිල්ලට ගන්න උත්සාහ කරනවා,synthetic_research_message,work_daily_activities,CALM,CALM,no,no,,,agree,CALM,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0200,supplied annotated development source; source metadata retained
SI_NEW_V21_0201,maternalink_sinhala_demo_annotated_v1,si,මේ වෙනස ගැන මට නිශ්චිතවම මොනවා හිතන්නද කියලා තේරෙන්නේ නැහැ,synthetic_research_message,mixed_uncertainty,DISTRESSED,DISTRESSED,no,no,,,agree,DISTRESSED,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0201,supplied annotated development source; source metadata retained
SI_NEW_V21_0202,maternalink_sinhala_demo_annotated_v1,si,දැනට මට තියෙන තොරතුරු ප්‍රමාණවත්ද කියලා සැකයක් තියෙනවා,synthetic_research_message,mixed_uncertainty,DISTRESSED,DISTRESSED,no,no,,,agree,DISTRESSED,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0202,supplied annotated development source; source metadata retained
SI_NEW_V21_0203,maternalink_sinhala_demo_annotated_v1,si,මේක සාමාන්‍ය දෙයක්ද නැද්ද කියලා තහවුරු කරගන්න ඕන,synthetic_research_message,mixed_uncertainty,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0203,supplied annotated development source; source metadata retained
SI_NEW_V21_0204,maternalink_sinhala_demo_annotated_v1,si,මට එකවර කරුණු කිහිපයක් ගැන හිතන්න වෙලා තියෙනවා,synthetic_research_message,mixed_uncertainty,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0204,supplied annotated development source; source metadata retained
SI_NEW_V21_0205,maternalink_sinhala_demo_annotated_v1,si,අද දැනුණු දේ ගැන මගේ අදහස තවමත් පැහැදිලි නැහැ,synthetic_research_message,mixed_uncertainty,DISTRESSED,DISTRESSED,no,no,,,agree,DISTRESSED,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0205,supplied annotated development source; source metadata retained
SI_NEW_V21_0206,maternalink_sinhala_demo_annotated_v1,si,මට ලැබුණු උපදෙස් දෙක අතර වෙනසක් තියෙනවා වගේ පේනවා,synthetic_research_message,mixed_uncertainty,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0206,supplied annotated development source; source metadata retained
SI_NEW_V21_0207,maternalink_sinhala_demo_annotated_v1,si,ඉදිරියේදී මොකක් වෙයිද කියලා මට තවම නිශ්චිත අදහසක් නැහැ,synthetic_research_message,mixed_uncertainty,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0207,supplied annotated development source; source metadata retained
SI_NEW_V21_0208,maternalink_sinhala_demo_annotated_v1,si,මේ තීරණය ගැන කෙනෙක්ගෙන් තව පැහැදිලි කිරීමක් ගන්න ඕන,synthetic_research_message,mixed_uncertainty,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0208,supplied annotated development source; source metadata retained
SI_NEW_V21_0209,maternalink_sinhala_demo_annotated_v1,si,"මට එක පැත්තකින් හොඳයි වගේ දැනෙනවා, තවත් පැත්තකින් ප්‍රශ්නයක් වගේ දැනෙනවා",synthetic_research_message,mixed_uncertainty,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0209,supplied annotated development source; source metadata retained
SI_NEW_V21_0210,maternalink_sinhala_demo_annotated_v1,si,මේ ගැන කලින් අත්දැකීමක් නැති නිසා මට තේරුම් ගන්න අමාරුයි,synthetic_research_message,mixed_uncertainty,DISTRESSED,DISTRESSED,no,no,,,agree,DISTRESSED,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0210,supplied annotated development source; source metadata retained
SI_NEW_V21_0211,maternalink_sinhala_demo_annotated_v1,si,දැනට තියෙන තත්වය ගැන තව තොරතුරු ලැබුණොත් තීරණයක් ගන්න පහසු වෙයි,synthetic_research_message,mixed_uncertainty,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0211,supplied annotated development source; source metadata retained
SI_NEW_V21_0212,maternalink_sinhala_demo_annotated_v1,si,මගේ අදහස වෙනස් වෙයිද කියලා මට කියන්න බැහැ,synthetic_research_message,mixed_uncertainty,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0212,supplied annotated development source; source metadata retained
SI_NEW_V21_0213,maternalink_sinhala_demo_annotated_v1,si,මේ ලක්ෂණය ගැන මම ඉක්මනින් තීරණයකට එන්න කැමති නැහැ,synthetic_research_message,mixed_uncertainty,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0213,supplied annotated development source; source metadata retained
SI_NEW_V21_0214,maternalink_sinhala_demo_annotated_v1,si,මට දැනෙන හැඟීම එක වචනයකින් කියන්න අමාරුයි,synthetic_research_message,mixed_uncertainty,DISTRESSED,DISTRESSED,no,no,,,agree,DISTRESSED,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0214,supplied annotated development source; source metadata retained
SI_NEW_V21_0215,maternalink_sinhala_demo_annotated_v1,si,මේ කරුණ ගැන වෛද්‍ය උපදෙස් අරගෙන පසුව තීරණය කරන්නම්,synthetic_research_message,mixed_uncertainty,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0215,supplied annotated development source; source metadata retained
SI_NEW_V21_0216,maternalink_sinhala_demo_annotated_v1,si,මට හිතෙන දේ සහ සිදුවන දේ අතර වෙනසක් තියෙනවා වගේ දැනෙනවා,synthetic_research_message,mixed_uncertainty,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0216,supplied annotated development source; source metadata retained
SI_NEW_V21_0217,maternalink_sinhala_demo_annotated_v1,si,මේ ගැන තව අහන්න ප්‍රශ්න කිහිපයක් මගේ හිතේ තියෙනවා,synthetic_research_message,mixed_uncertainty,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0217,supplied annotated development source; source metadata retained
SI_NEW_V21_0218,maternalink_sinhala_demo_annotated_v1,si,අද මගේ අදහස ස්ථිර නැති නිසා තව ටිකක් බලන්නම්,synthetic_research_message,mixed_uncertainty,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0218,supplied annotated development source; source metadata retained
SI_NEW_V21_0220,maternalink_sinhala_demo_annotated_v1,si,මට නිවැරදි තොරතුරු ලැබුණාම මේ ගැන වඩා පැහැදිලිව හිතන්න පුළුවන් වෙයි,synthetic_research_message,mixed_uncertainty,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0220,supplied annotated development source; source metadata retained
SI_NEW_V21_0221,maternalink_sinhala_demo_annotated_v1,si,අද clinic එකට යන්න කලින් මගේ questions ටික note කරගත්තා,synthetic_research_message,language_mixed_informal,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0221,supplied annotated development source; source metadata retained
SI_NEW_V21_0222,maternalink_sinhala_demo_annotated_v1,si,babyගේ movement එක ගැන මට තව පොඩි clarification එකක් ඕන,synthetic_research_message,language_mixed_informal,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0222,supplied annotated development source; source metadata retained
SI_NEW_V21_0223,maternalink_sinhala_demo_annotated_v1,si,doctor කියපු advice එක ආයෙත් බලන්න ඕන වගේ,synthetic_research_message,language_mixed_informal,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0223,supplied annotated development source; source metadata retained
SI_NEW_V21_0224,maternalink_sinhala_demo_annotated_v1,si,"අද මගේ mood එක ටිකක් වෙනස්, ඒක note කරගන්නවා",synthetic_research_message,language_mixed_informal,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0224,supplied annotated development source; source metadata retained
SI_NEW_V21_0225,maternalink_sinhala_demo_annotated_v1,si,pregnancy එකේ මේ stage එකේ routine එක කොහොමද කියලා දැනගන්න ඕන,synthetic_research_message,language_mixed_informal,CALM,CALM,no,no,,,agree,CALM,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0225,supplied annotated development source; source metadata retained
SI_NEW_V21_0226,maternalink_sinhala_demo_annotated_v1,si,hospital bag එක ready කරන එක ගැන අද පටන් ගන්න හිතනවා,synthetic_research_message,language_mixed_informal,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0226,supplied annotated development source; source metadata retained
SI_NEW_V21_0227,maternalink_sinhala_demo_annotated_v1,si,මේ symptom එක normal ද කියලා doctorගෙන් අහන්නම්,synthetic_research_message,language_mixed_informal,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0227,supplied annotated development source; source metadata retained
SI_NEW_V21_0228,maternalink_sinhala_demo_annotated_v1,si,water බොන එක අමතක නොවෙන්න reminder එකක් දාගත්තා,synthetic_research_message,language_mixed_informal,CALM,CALM,no,no,,,agree,CALM,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0228,supplied annotated development source; source metadata retained
SI_NEW_V21_0229,maternalink_sinhala_demo_annotated_v1,si,අද check-up එකේ report එක හොඳට explain කරගන්න ඕන,synthetic_research_message,language_mixed_informal,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0229,supplied annotated development source; source metadata retained
SI_NEW_V21_0230,maternalink_sinhala_demo_annotated_v1,si,baby ගැන අපි ගෙදරදී plans ටිකක් discuss කළා,synthetic_research_message,language_mixed_informal,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0230,supplied annotated development source; source metadata retained
SI_NEW_V21_0231,maternalink_sinhala_demo_annotated_v1,si,"මට අද ටිකක් tired වගේ, ඒ නිසා rest එකක් ගන්නවා",synthetic_research_message,language_mixed_informal,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0231,supplied annotated development source; source metadata retained
SI_NEW_V21_0232,maternalink_sinhala_demo_annotated_v1,si,මේ information එක reliable ද කියලා check කරලා බලනවා,synthetic_research_message,language_mixed_informal,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0232,supplied annotated development source; source metadata retained
SI_NEW_V21_0233,maternalink_sinhala_demo_annotated_v1,si,appointment එක confirm කරගන්න call එකක් දෙන්න ඕන,synthetic_research_message,language_mixed_informal,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0233,supplied annotated development source; source metadata retained
SI_NEW_V21_0235,maternalink_sinhala_demo_annotated_v1,si,"අද food එක ගැන වෙනසක් දැනුණා, ඒක ලියාගත්තා",synthetic_research_message,language_mixed_informal,CALM,CALM,no,no,,,agree,CALM,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0235,supplied annotated development source; source metadata retained
SI_NEW_V21_0236,maternalink_sinhala_demo_annotated_v1,si,"sleep pattern එක වෙනස් වෙලා තියෙනවා වගේ, ඒ ගැන අහන්න ඕන",synthetic_research_message,language_mixed_informal,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0236,supplied annotated development source; source metadata retained
SI_NEW_V21_0237,maternalink_sinhala_demo_annotated_v1,si,"මේ දේ ගැන මට sure නැහැ, තව details ඕන",synthetic_research_message,language_mixed_informal,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0237,supplied annotated development source; source metadata retained
SI_NEW_V21_0238,maternalink_sinhala_demo_annotated_v1,si,අද schedule එක ටිකක් light කරගෙන ඉන්න හිතනවා,synthetic_research_message,language_mixed_informal,NEUTRAL,NEUTRAL,no,no,,,agree,NEUTRAL,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0238,supplied annotated development source; source metadata retained
SI_NEW_V21_0239,maternalink_sinhala_demo_annotated_v1,si,clinic එකේදී අහන්න ඕන main points ටික මතක තියාගත්තා,synthetic_research_message,language_mixed_informal,CALM,CALM,no,no,,,agree,CALM,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0239,supplied annotated development source; source metadata retained
SI_NEW_V21_0240,maternalink_sinhala_demo_annotated_v1,si,අද දැනුණු දේ ගැන panic නොවී මුලින්ම information ගන්න බලනවා,synthetic_research_message,language_mixed_informal,DISTRESSED,DISTRESSED,no,no,,,agree,DISTRESSED,no,new_resolved_candidate,maternalink_sinhala_demo_annotated_v1.csv,SI_NEW_V21_0240,supplied annotated development source; source metadata retained
